split,fold,task,target,feature_set,model,transform,n_features,n_train,n_test,original_n,original_mae,original_rmse,original_r2,original_pearson_r,original_spearman_r,original_bias,modelscale_mae,modelscale_rmse,modelscale_r2,modelscale_pearson_r,modelscale_spearman_r,modelscale_bias,accuracy,balanced_accuracy,macro_f1,experiment_group,experiment_family,validation_design,preset_or_model_config,station_temporal_available
station_temporal,2.0,regression,FCB,S2 only,XGBoost,log1p,32,187,38,38.0,1455.8545685414929,2961.044356182048,0.0092826925119345,0.2465578503337781,0.1940855269385708,-586.7816043247819,1.3627119832725605,1.672060931643139,-0.0679193996962228,0.2700358172819692,0.1940855269385708,0.2859195069256698,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,FCB,S2 only,CatBoost,log1p,32,187,38,38.0,1390.0878275546436,2947.7744594595383,0.0181425786340858,0.330932986144498,0.2366923384391938,-793.8429158231254,1.3658682790297945,1.601248454255124,0.0206188885251511,0.2784123987350624,0.2366923384391938,0.2462128290214562,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,FCB,S2 only,Stacking_RidgeMeta,log1p,32,187,38,38.0,1339.4085888133015,3033.981677461628,-0.040125709318292,0.301558649663391,0.1813801538432693,-929.1215147745644,1.3042251316973346,1.5812791481040689,0.0448944582458502,0.2498384850977186,0.1813801538432693,0.1766855151649152,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_3class,S2 only,DummyMostFrequent,,32,187,38,,,,,,,,,,,,,,0.3421052631578947,0.3333333333333333,0.1699346405228758,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_3class,S2 only,Logistic,,32,187,38,,,,,,,,,,,,,,0.2631578947368421,0.2713675213675213,0.2619047619047619,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_3class,S2 only,RandomForest,,32,187,38,,,,,,,,,,,,,,0.2368421052631578,0.2181267806267806,0.21975916803503,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_3class,S2 only,ExtraTrees,,32,187,38,,,,,,,,,,,,,,0.3421052631578947,0.3320868945868946,0.3327380952380952,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_3class,S2 only,XGBoost,,32,187,38,,,,,,,,,,,,,,0.2894736842105263,0.2628205128205128,0.2185185185185185,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_3class,S2 only,CatBoost,,32,187,38,,,,,,,,,,,,,,0.3421052631578947,0.3141025641025641,0.2490842490842491,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_3class,S2 only,Stacking_LogisticMeta,,32,187,38,,,,,,,,,,,,,,0.2894736842105263,0.275997150997151,0.2752861952861953,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_binary,S2 only,DummyMostFrequent,,32,187,38,,,,,,,,,,,,,,0.3421052631578947,0.5,0.2549019607843137,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_binary,S2 only,Logistic,,32,187,38,,,,,,,,,,,,,,0.5263157894736842,0.5107692307692309,0.5043478260869565,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_binary,S2 only,RandomForest,,32,187,38,,,,,,,,,,,,,,0.4473684210526316,0.4138461538461538,0.4145267791636097,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_binary,S2 only,ExtraTrees,,32,187,38,,,,,,,,,,,,,,0.4736842105263157,0.4523076923076923,0.4492753623188406,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_binary,S2 only,XGBoost,,32,187,38,,,,,,,,,,,,,,0.4473684210526316,0.4692307692307692,0.4439024390243902,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_binary,S2 only,CatBoost,,32,187,38,,,,,,,,,,,,,,0.3947368421052631,0.4107692307692308,0.3909407665505227,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_binary,S2 only,Stacking_LogisticMeta,,32,187,38,,,,,,,,,,,,,,0.4473684210526316,0.4138461538461538,0.4145267791636097,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,DO,Context only,DummyMedian,raw,106,187,38,38.0,1.0147368421052632,1.1792147253240406,-0.0894509031814485,-3.1032646700953456e-16,,-0.3378947368421054,1.0147368421052632,1.1792147253240406,-0.0894509031814485,-3.1032646700953456e-16,,-0.3378947368421054,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,DO,Context only,Ridge,raw,106,187,38,38.0,1.189901578741669,1.7770896065935369,-1.4742326269967836,0.1198153011552149,0.2506159101130891,0.3878477274553282,1.5177981866189365,3.4553063456149804,-8.353948860256502,-0.015208006410741,0.2506159101130891,0.0599511195780606,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,DO,Context only,ElasticNet,raw,106,187,38,38.0,1.833224788557973,2.602978213736245,-4.308391463719905,0.2244618682884613,0.31838840830444,1.0422412681831232,2.085479086381438,3.578519511654657,-9.032950158779029,0.1050135314990182,0.31838840830444,0.7899869703596587,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,DO,Context only,RandomForest,raw,106,187,38,38.0,0.988567890901914,1.1800145535861686,-0.0909292923466884,0.2135892049059082,0.2408715606154635,-0.3120694880683232,0.988567890901914,1.1800145535861686,-0.0909292923466884,0.2135892049059082,0.2408715606154635,-0.3120694880683232,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,DO,Context only,ExtraTrees,raw,106,187,38,38.0,0.957783834586466,1.1459574561538466,-0.028866116989449,0.1494304030489213,0.1843762309438366,-0.1504412280701759,0.957783834586466,1.1459574561538466,-0.028866116989449,0.1494304030489213,0.1843762309438366,-0.1504412280701759,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,DO,Context only,XGBoost,raw,106,187,38,38.0,0.92634322317023,1.1446977328836463,-0.0266053450834049,0.2392363738047341,0.2082444128593689,-0.1579471196626362,0.92634322317023,1.1446977328836463,-0.0266053450834049,0.2392363738047341,0.2082444128593689,-0.1579471196626362,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,DO,Context only,CatBoost,raw,106,187,38,38.0,1.039989550592257,1.254095407466722,-0.2322051813601056,0.1438621728771299,0.1965292960476168,-0.3741137569559308,1.039989550592257,1.254095407466722,-0.2322051813601056,0.1438621728771299,0.1965292960476168,-0.3741137569559308,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,DO,Context only,Stacking_RidgeMeta,raw,106,187,38,38.0,0.872587695196913,1.104780114227255,0.0437453222208608,0.2709353375653027,0.3407237711978739,-0.0183398710766671,0.872587695196913,1.104780114227255,0.0437453222208608,0.2709353375653027,0.3407237711978739,-0.0183398710766671,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,BOD,Context only,DummyMedian,raw,106,187,38,38.0,0.726315789473684,0.9461834694681244,-0.0991735537190083,1.1654319311415541e-16,,-0.2842105263157896,0.726315789473684,0.9461834694681244,-0.0991735537190083,1.1654319311415541e-16,,-0.2842105263157896,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,BOD,Context only,Ridge,raw,106,187,38,38.0,0.6819884014927865,0.8707748242814524,0.0690480058107528,0.4144264541323127,0.5095616775366225,-0.2886116895083849,0.8153204560530818,1.363984591767658,-1.284201890743223,0.1484940280642301,0.5095616775366225,-0.4219437440686804,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,BOD,Context only,ElasticNet,raw,106,187,38,38.0,0.715958573351736,0.8893762542415076,0.028849321835444,0.4175914545862749,0.3974581084785655,0.1241592159247943,0.8426541220538161,1.3440174239087508,-1.2178152015545476,0.2444574415807238,0.3974581084785655,-0.0025363327772857,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,BOD,Context only,RandomForest,raw,106,187,38,38.0,0.6315104351972662,0.8227490094797584,0.1689057182308865,0.4403705101122527,0.4470992783547139,-0.0770892934023077,0.6315104351972662,0.8227490094797584,0.1689057182308865,0.4403705101122527,0.4470992783547139,-0.0770892934023077,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,BOD,Context only,ExtraTrees,raw,106,187,38,38.0,0.6161453634085214,0.8240774805062634,0.1662196595932528,0.4858273345618061,0.447318444667633,-0.2264761904761903,0.6161453634085214,0.8240774805062634,0.1662196595932528,0.4858273345618061,0.447318444667633,-0.2264761904761903,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,BOD,Context only,XGBoost,raw,106,187,38,38.0,0.6222457823000456,0.8100337750765185,0.1943956305408889,0.4717767828057458,0.4818371389523718,-0.103858238772342,0.6222457823000456,0.8100337750765185,0.1943956305408889,0.4717767828057458,0.4818371389523718,-0.103858238772342,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
